dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
flow_byte_sum__tcp,pareto,5051,"{'shape': 0.5096068475425125, 'loc': 0.0, 'scale': 60.0}",0.23121526008839188,6.767912207300242e-238,78100.11047968618,78113.16516273111,-39048.05523984309,1,1
flow_byte_sum__tcp,lognormal,5051,"{'shape': 2.0459912399123312, 'loc': 0.0, 'scale': 426.9391877118502}",0.1687558070440286,3.252118977667682e-126,82754.1542225481,82767.20890559303,-41375.07711127405,2,2
flow_byte_sum__tcp,weibull,5051,"{'shape': 0.4080577158233956, 'loc': 0.0, 'scale': 1286.7598112641263}",0.24891943368113348,3.390079960903195e-276,84892.8659704726,84905.92065351753,-42444.4329852363,3,3
flow_byte_sum__tcp,gamma,5051,"{'shape': 0.21392452303973564, 'loc': 0.0, 'scale': 60037.316820786196}",0.2569236430147773,1.7081497291343146e-294,88714.8070735987,88727.86175664363,-44355.40353679935,4,4
flow_byte_sum__tcp,exponential,5051,"{'loc': 0.0, 'scale': 12843.454365472184}",0.6406458678719483,0.0,105674.87586281207,105681.40320433454,-52836.437931406035,5,5
