dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
iat__tcp,lognormal,83445,"{'shape': 1.4863487215646405, 'loc': 0.0, 'scale': 6.580498735481071e-06}",0.3309665621675385,0.0,-1688278.4204461812,-1688259.756560159,844141.2102230906,1,1
iat__tcp,weibull,83445,"{'shape': 0.5715478655693834, 'loc': 0.0, 'scale': 1.5078622614387786e-05}",0.34502268595643704,0.0,-1651895.1463866343,-1651876.482500612,825949.5731933172,2,2
iat__tcp,gamma,83445,"{'shape': 0.44610535584618494, 'loc': 0.0, 'scale': 6.285723486771284e-05}",0.40143085341091983,0.0,-1634301.8569745997,-1634283.1930885774,817152.9284872998,3,3
iat__tcp,poisson,83445,"{'lambda': 35662.13095816574, 'mean_iat': 2.804094912816826e-05, 'scale': 2.804094912816826e-05}",0.5943431983118468,0.0,-1582423.0531865617,-1582413.7212435505,791212.5265932808,4,4
iat__tcp,exponential,83445,"{'loc': 0.0, 'scale': 2.804094912816826e-05}",0.5943431983118468,0.0,-1582423.0531865617,-1582413.7212435505,791212.5265932808,4,4
