dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
flow_duration__udp,weibull,914,"{'shape': 0.38323050791364066, 'loc': 0.0, 'scale': 0.11469986687684355}",0.10885088657681802,6.923978541362747e-10,-2051.802772082215,-2042.167110939307,1027.9013860411076,1,1
flow_duration__udp,gamma,914,"{'shape': 0.2605265734785899, 'loc': 0.0, 'scale': 1.4899959295201428}",0.13883296670796408,7.874410639629577e-16,-1995.0266160643505,-1985.3909549214422,999.5133080321752,2,2
flow_duration__udp,lognormal,914,"{'shape': 3.1846967666970567, 'loc': 0.0, 'scale': 0.025873669739411274}",0.12751225212071438,2.0506185683935412e-13,-1965.18343895063,-1955.5477778077218,984.591719475315,3,3
flow_duration__udp,pareto,914,"{'shape': 0.10509426597888318, 'loc': 0.0, 'scale': 1.9073486328125e-06}",0.37948531819871106,8.264211975991117e-119,-730.1830755482014,-720.5474144052931,367.0915377741007,4,4
flow_duration__udp,exponential,914,"{'loc': 0.0, 'scale': 0.38818353401492933}",0.43108219250719365,7.762752196128262e-155,100.20559758958154,105.0234281610357,-49.10279879479077,5,5
