dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,label,caption,segment,segment_label,group
flow_duration__all,gamma,4436,"{'shape': 0.41670492253284475, 'loc': 0.0, 'scale': 1.6628482264977906}",0.07892519016362498,1.7562056264448113e-24,2261.427723074028,2274.2227397709685,-1128.713861537014,Flow duration,"best=gamma (shape=0.4167, loc=0, scale=1.663); KS D=0.0789, p=1.76e-24; AIC=2261.4, BIC=2274.2",flow_size_class,Mice vs elephant flows,all
flow_byte_sum__all,pareto,12382,"{'shape': 0.8286870178633445, 'loc': 0.0, 'scale': 60.0}",0.333393641457483,0.0,160697.23709697544,160712.0850951436,-80346.61854848772,Flow size,"best=pareto (shape=0.8287, loc=0, scale=60); KS D=0.3334, p=0.00e+00; AIC=160697.2, BIC=160712.1",flow_size_class,Mice vs elephant flows,all
flow_throughput__all,lognormal,4436,"{'shape': 2.746490668452761, 'loc': 0.0, 'scale': 54523.77068543945}",0.08926217679843007,3.325866647210251e-31,118317.92720586181,118330.72222255875,-59156.963602930904,Flow throughput,"best=lognormal (shape=2.746, loc=0, scale=5.452e+04); KS D=0.0893, p=3.33e-31; AIC=118317.9, BIC=118330.7",flow_size_class,Mice vs elephant flows,all
flow_duration__mice,gamma,3816,"{'shape': 0.4060417734834941, 'loc': 0.0, 'scale': 1.4193674674090087}",0.07004549307363656,1.0035745405048967e-16,324.50930954140904,337.0032256065454,-160.25465477070452,Flow duration,"best=gamma (shape=0.406, loc=0, scale=1.419); KS D=0.0700, p=1.00e-16; AIC=324.5, BIC=337.0",flow_size_class,Mice vs elephant flows,mice
flow_duration__elephant,gamma,620,"{'shape': 0.7091098410998048, 'loc': 0.0, 'scale': 1.9891667789881833}",0.18468773941583072,5.533766022672746e-19,1615.0527050339301,1623.9121439900084,-805.5263525169651,Flow duration,"best=gamma (shape=0.7091, loc=0, scale=1.989); KS D=0.1847, p=5.53e-19; AIC=1615.1, BIC=1623.9",flow_size_class,Mice vs elephant flows,elephant
flow_byte_sum__mice,pareto,11762,"{'shape': 1.0557397836175744, 'loc': 0.0, 'scale': 60.0}",0.3486651929943887,0.0,140849.3846567825,140864.12991533254,-70422.69232839125,Flow size,"best=pareto (shape=1.056, loc=0, scale=60); KS D=0.3487, p=0.00e+00; AIC=140849.4, BIC=140864.1",flow_size_class,Mice vs elephant flows,mice
flow_byte_sum__elephant,pareto,620,"{'shape': 0.811470437218389, 'loc': 0.0, 'scale': 8040.0}",0.09351725581882717,3.60350350786701e-05,14181.443861004027,14190.303299960106,-7088.7219305020135,Flow size,"best=pareto (shape=0.8115, loc=0, scale=8040); KS D=0.0935, p=3.60e-05; AIC=14181.4, BIC=14190.3",flow_size_class,Mice vs elephant flows,elephant
flow_throughput__mice,lognormal,3816,"{'shape': 2.7516271210054777, 'loc': 0.0, 'scale': 40014.22147919445}",0.11566040495442298,6.274966592159664e-45,99434.62067146503,99447.11458753017,-49715.310335732516,Flow throughput,"best=lognormal (shape=2.752, loc=0, scale=4.001e+04); KS D=0.1157, p=6.27e-45; AIC=99434.6, BIC=99447.1",flow_size_class,Mice vs elephant flows,mice
flow_throughput__elephant,lognormal,620,"{'shape': 1.7758843068530032, 'loc': 0.0, 'scale': 366117.8131867079}",0.08814097584604486,0.0001218973826963833,18360.894884691676,18369.754323647754,-9178.447442345838,Flow throughput,"best=lognormal (shape=1.776, loc=0, scale=3.661e+05); KS D=0.0881, p=1.22e-04; AIC=18360.9, BIC=18369.8",flow_size_class,Mice vs elephant flows,elephant
