dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
flow_byte_sum__elephant,pareto,620,"{'shape': 0.811470437218389, 'loc': 0.0, 'scale': 8040.0}",0.09351725581882717,3.60350350786701e-05,14181.443861004027,14190.303299960106,-7088.7219305020135,1,1
flow_byte_sum__elephant,lognormal,620,"{'shape': 1.1297167827183776, 'loc': 0.0, 'scale': 27570.87238495678}",0.1376734909481791,1.0327672702034779e-10,14593.121600809593,14601.981039765671,-7294.560800404796,2,2
flow_byte_sum__elephant,weibull,620,"{'shape': 0.6227229558728964, 'loc': 0.0, 'scale': 52188.28099546353}",0.26801689310460497,8.124876711564058e-40,15002.45351569872,15011.312954654799,-7499.22675784936,3,3
flow_byte_sum__elephant,gamma,620,"{'shape': 0.47244344649565406, 'loc': 0.0, 'scale': 226558.900405702}",0.28221885478427666,3.53088905910619e-44,15281.355008943156,15290.214447899234,-7638.677504471578,4,4
flow_byte_sum__elephant,exponential,620,"{'loc': 0.0, 'scale': 107036.26774193549}",0.43819218872684357,7.38780474597865e-109,15602.34452852176,15606.7742479998,-7800.17226426088,5,5
