dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
iat__dns,lognormal,2462,"{'shape': 1.7142573988812282, 'loc': 0.0, 'scale': 8.28909338936012e-06}",0.32463262176945645,1.828043765458688e-231,-47968.81569191329,-47957.1982332998,23986.407845956644,1,1
iat__dns,weibull,2462,"{'shape': 0.5443214455422739, 'loc': 0.0, 'scale': 2.09324536708501e-05}",0.3352018529589771,3.588326134875748e-247,-47208.273713361996,-47196.65625474851,23606.136856680998,2,2
iat__dns,gamma,2462,"{'shape': 0.4198422567648232, 'loc': 0.0, 'scale': 9.350539061644474e-05}",0.37830488983809696,4.0779684e-317,-46853.626453921155,-46842.00899530767,23428.813226960578,3,3
iat__dns,poisson,2462,"{'lambda': 25472.830360468488, 'mean_iat': 3.925751421608448e-05, 'scale': 3.925751421608448e-05}",0.5834999314336042,0.0,-45029.79049109983,-45023.98176179309,22515.895245549917,4,4
iat__dns,exponential,2462,"{'loc': 0.0, 'scale': 3.925751421608448e-05}",0.5834999314336042,0.0,-45029.79049109983,-45023.98176179309,22515.895245549917,4,4
