dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
flow_byte_sum__smb,pareto,237,"{'shape': 20.271908924157493, 'loc': 0.0, 'scale': 60.0}",0.48135908621213125,4.838207389897592e-51,1015.7235062416988,1022.6596265239691,-505.8617531208494,1,1
flow_byte_sum__smb,lognormal,237,"{'shape': 0.05137236809141371, 'loc': 0.0, 'scale': 63.03397758532942}",0.4912350083397953,2.8038082457825503e-53,1233.5359043532828,1240.472024635553,-614.7679521766414,2,2
flow_byte_sum__smb,gamma,237,"{'shape': 357.0029145959121, 'loc': 0.0, 'scale': 0.1768118978542398}",0.4906090367013968,3.9018935049080663e-53,1247.874268435709,1254.810388717979,-621.9371342178545,3,3
flow_byte_sum__smb,weibull,237,"{'shape': 11.87269448731184, 'loc': 0.0, 'scale': 65.0975576583727}",0.43587019050832876,1.7974940391886875e-41,1450.5977498848379,1457.533870167108,-723.2988749424189,4,4
flow_byte_sum__smb,exponential,237,"{'loc': 0.0, 'scale': 63.12236286919831}",0.6213014779891544,8.979162252833247e-89,2440.765602326442,2444.2336624675772,-1219.382801163221,5,5
