dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
iat__rdp,lognormal,868,"{'shape': 1.6687322867142145, 'loc': 0.0, 'scale': 7.602229644033818e-06}",0.336883028661249,2.2867451780703512e-88,-17106.130954224307,-17096.598570794988,8555.065477112154,1,1
iat__rdp,weibull,868,"{'shape': 0.5517024174877552, 'loc': 0.0, 'scale': 1.8821553875469552e-05}",0.3426495760807556,1.7242187202149101e-91,-16821.506419891815,-16811.974036462496,8412.753209945908,2,2
iat__rdp,gamma,868,"{'shape': 0.4280822616672371, 'loc': 0.0, 'scale': 8.124057659884796e-05}",0.3887179765326748,1.3287821252948756e-118,-16691.749836644696,-16682.217453215377,8347.874918322348,3,3
iat__rdp,poisson,868,"{'lambda': 28754.09944678173, 'mean_iat': 3.477764976958525e-05, 'scale': 3.477764976958525e-05}",0.59074087237825,3.8368526201992436e-289,-16084.70584589207,-16079.93965417741,8043.352922946035,4,4
iat__rdp,exponential,868,"{'loc': 0.0, 'scale': 3.477764976958525e-05}",0.59074087237825,3.8368526201992436e-289,-16084.70584589207,-16079.93965417741,8043.352922946035,4,4
