dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
iat__tcp,lognormal,3731,"{'shape': 1.5200532951582817, 'loc': 0.0, 'scale': 0.006814890914812308}",0.30862245388938414,4.66709863e-316,-23508.473150009922,-23496.02428686348,11756.236575004961,1,1
iat__tcp,weibull,3731,"{'shape': 0.5678665976323823, 'loc': 0.0, 'scale': 0.015828325482805317}",0.3269171120373717,0.0,-21966.727230206758,-21954.278367060317,10985.363615103379,2,2
iat__tcp,gamma,3731,"{'shape': 0.44228388123619233, 'loc': 0.0, 'scale': 0.06661912945554976}",0.3845635280262702,0.0,-21214.250406865925,-21201.801543719484,10609.125203432963,3,3
iat__tcp,poisson,3731,"{'lambda': 33.93906977294208, 'mean_iat': 0.029464567140176895, 'scale': 0.029464567140176895}",0.5788267950607661,0.0,-18836.317845475794,-18830.093413902574,9419.158922737897,4,4
iat__tcp,exponential,3731,"{'loc': 0.0, 'scale': 0.029464567140176895}",0.5788267950607661,0.0,-18836.317845475794,-18830.093413902574,9419.158922737897,4,4
