dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
flow_throughput__elephant,gamma,65,"{'shape': 0.11531223492357694, 'loc': 0.0, 'scale': 12734.708916171228}",0.1992558775804873,0.009745249441422854,477.66077760388976,482.00955214368105,-236.83038880194488,1,1
flow_throughput__elephant,weibull,65,"{'shape': 0.1874732693021895, 'loc': 0.0, 'scale': 38.438176719262245}",0.2856177593356097,3.465713335974791e-05,480.49135348578625,484.84012802557754,-238.24567674289312,2,2
flow_throughput__elephant,pareto,65,"{'shape': 0.09952002617648668, 'loc': 0.0, 'scale': 6.313265066775529e-05}",0.36396631278528807,3.1815353985452286e-08,483.0958609115669,487.4446354513582,-239.54793045578344,3,3
flow_throughput__elephant,lognormal,65,"{'shape': 6.917463613278319, 'loc': 0.0, 'scale': 1.459299300393295}",0.3252218343591479,1.2739552453395806e-06,489.02273235670816,493.37150689649945,-242.51136617835408,4,4
flow_throughput__elephant,exponential,65,"{'loc': 0.0, 'scale': 1468.4677462249065}",0.6132463388729349,4.971746180774183e-24,1079.9567222634432,1082.1311095333388,-538.9783611317216,5,5
