dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,label,caption,segment,segment_label,group
flow_duration__all,gamma,692,"{'shape': 0.4586953057787982, 'loc': 0.0, 'scale': 0.2058372502590913}",0.16861808799635924,1.1435032503190098e-17,-2273.6820199588346,-2264.6028480475993,1138.8410099794173,Flow duration,"best=gamma (shape=0.4587, loc=0, scale=0.2058); KS D=0.1686, p=1.14e-17; AIC=-2273.7, BIC=-2264.6",flow_size_class,Mice vs elephant flows,all
flow_byte_sum__all,pareto,1834,"{'shape': 0.7232074044773247, 'loc': 0.0, 'scale': 60.0}",0.2638507082183811,3.586329513652801e-113,24950.55584200801,24961.584351313642,-12473.277921004004,Flow size,"best=pareto (shape=0.7232, loc=0, scale=60); KS D=0.2639, p=3.59e-113; AIC=24950.6, BIC=24961.6",flow_size_class,Mice vs elephant flows,all
flow_throughput__all,lognormal,692,"{'shape': 2.9019302813743315, 'loc': 0.0, 'scale': 401088.8440885725}",0.11112963667319115,6.723803739177866e-08,21298.574015150793,21307.653187062027,-10647.287007575396,Flow throughput,"best=lognormal (shape=2.902, loc=0, scale=4.011e+05); KS D=0.1111, p=6.72e-08; AIC=21298.6, BIC=21307.7",flow_size_class,Mice vs elephant flows,all
flow_duration__mice,gamma,600,"{'shape': 0.4315960334007963, 'loc': 0.0, 'scale': 0.1981992019989498}",0.16684653169016783,4.559485871815954e-15,-2157.680507969902,-2148.8866486594698,1080.840253984951,Flow duration,"best=gamma (shape=0.4316, loc=0, scale=0.1982); KS D=0.1668, p=4.56e-15; AIC=-2157.7, BIC=-2148.9",flow_size_class,Mice vs elephant flows,mice
flow_duration__elephant,weibull,92,"{'shape': 1.1547223046138986, 'loc': 0.0, 'scale': 0.15814523069259853}",0.20311320370684377,0.0008357657815548647,-160.54318738958915,-155.49961023549108,82.27159369479457,Flow duration,"best=weibull (shape=1.155, loc=0, scale=0.1581); KS D=0.2031, p=8.36e-04; AIC=-160.5, BIC=-155.5",flow_size_class,Mice vs elephant flows,elephant
flow_byte_sum__mice,pareto,1742,"{'shape': 0.8892520257506087, 'loc': 0.0, 'scale': 60.0}",0.269804822043628,1.7252353602975947e-112,22079.528951318385,22090.45452963321,-11037.764475659193,Flow size,"best=pareto (shape=0.8893, loc=0, scale=60); KS D=0.2698, p=1.73e-112; AIC=22079.5, BIC=22090.5",flow_size_class,Mice vs elephant flows,mice
flow_byte_sum__elephant,pareto,92,"{'shape': 0.9732953937953933, 'loc': 0.0, 'scale': 11366.0}",0.0963611065554244,0.33829108113549966,2100.291149618928,2105.334726773026,-1048.145574809464,Flow size,"best=pareto (shape=0.9733, loc=0, scale=1.137e+04); KS D=0.0964, p=3.38e-01; AIC=2100.3, BIC=2105.3",flow_size_class,Mice vs elephant flows,elephant
flow_throughput__mice,pareto,600,"{'shape': 0.23998916412735194, 'loc': 0.0, 'scale': 4579.496936031991}",0.19153300233180576,9.434849705613652e-20,18032.032883031563,18040.826742341997,-9014.016441515781,Flow throughput,"best=pareto (shape=0.24, loc=0, scale=4579); KS D=0.1915, p=9.43e-20; AIC=18032.0, BIC=18040.8",flow_size_class,Mice vs elephant flows,mice
flow_throughput__elephant,pareto,92,"{'shape': 0.5315288316488869, 'loc': 0.0, 'scale': 448885.3567926807}",0.07669692158145655,0.6233853635433821,3045.1310478069654,3050.1746249610633,-1520.5655239034827,Flow throughput,"best=pareto (shape=0.5315, loc=0, scale=4.489e+05); KS D=0.0767, p=6.23e-01; AIC=3045.1, BIC=3050.2",flow_size_class,Mice vs elephant flows,elephant
