dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
frame_len,lognormal,10000,"{'shape': 0.11717683657411601, 'loc': 0.0, 'scale': 91.49059294451735}",0.21685059030381426,0.0,75826.07258652321,75840.49326726716,-37911.036293261604,1,1
frame_len,gamma,10000,"{'shape': 72.77408807662486, 'loc': 0.0, 'scale': 1.2658736431434578}",0.21192681157028914,0.0,75879.69750108625,75894.1181818302,-37937.848750543126,2,2
frame_len,weibull,10000,"{'shape': 8.153637609829442, 'loc': 0.0, 'scale': 97.05313144007772}",0.22968804434234613,0.0,77984.42913611769,77998.84981686164,-38990.214568058844,3,3
frame_len,exponential,10000,"{'loc': 0.0, 'scale': 92.1228}",0.5500404623451643,0.0,110464.44939254678,110471.65973291876,-55231.22469627339,4,4
