dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
iat__control,lognormal,1340,"{'shape': 1.5835753286388223, 'loc': 0.0, 'scale': 0.006578949179798332}",0.3207696500202803,3.694650980409649e-123,-8425.287568665652,-8414.886718879761,4214.643784332826,1,1
iat__control,weibull,1340,"{'shape': 0.5487459408446942, 'loc': 0.0, 'scale': 0.0158194155057196}",0.342985606581654,2.9970386752691717e-141,-7881.64674163167,-7871.2458918457805,3942.823370815835,2,2
iat__control,gamma,1340,"{'shape': 0.42061443806877324, 'loc': 0.0, 'scale': 0.07383288542002586}",0.4000643480437207,4.611417872742931e-194,-7609.53983785544,-7599.138988069551,3806.76991892772,3,3
iat__control,poisson,1340,"{'lambda': 32.20074966228863, 'mean_iat': 0.031055177611940297, 'scale': 0.031055177611940297}",0.6079660873233595,0.0,-6622.932486361264,-6617.7320614683185,3312.466243180632,4,4
iat__control,exponential,1340,"{'loc': 0.0, 'scale': 0.031055177611940297}",0.6079660873233595,0.0,-6622.932486361264,-6617.7320614683185,3312.466243180632,4,4
