dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
frame_len__http,lognormal,5596,"{'shape': 0.07459055521688665, 'loc': 0.0, 'scale': 94.98505623034357}",0.34428044548380843,0.0,37798.45197650745,37811.711591179024,-18897.225988253726,1,1
frame_len__http,gamma,5596,"{'shape': 179.3095393182504, 'loc': 0.0, 'scale': 0.5312072991730539}",0.3401717899153952,0.0,37822.11280164217,37835.372416313745,-18909.056400821086,2,2
frame_len__http,weibull,5596,"{'shape': 12.380535242460756, 'loc': 0.0, 'scale': 98.61426371615761}",0.31017744334981356,0.0,39196.307241353104,39209.56685602468,-19596.153620676552,3,3
frame_len__http,exponential,5596,"{'loc': 0.0, 'scale': 95.25053609721229}",0.594600410441659,0.0,62190.46710871295,62197.09691604874,-31094.233554356477,4,4
