dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
frame_len__control,lognormal,4136,"{'shape': 0.25501597736170406, 'loc': 0.0, 'scale': 67.28319096780746}",0.340297757131293,0.0,35254.46538348759,35267.12035231997,-17625.232691743797,1,1
frame_len__control,gamma,4136,"{'shape': 6.484419949712411, 'loc': 0.0, 'scale': 11.230049626394932}",0.36528663285529595,0.0,39037.996972642504,39050.651941474884,-19516.998486321252,2,2
frame_len__control,weibull,4136,"{'shape': 1.445573770095026, 'loc': 0.0, 'scale': 81.34294118866833}",0.47485508707388946,0.0,42312.97908312062,42325.634051953,-21154.48954156031,3,3
frame_len__control,exponential,4136,"{'loc': 0.0, 'scale': 72.8203578336557}",0.5613026079752966,0.0,43744.299244879265,43750.62672929545,-21871.149622439632,4,4
