dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,label,caption,segment,segment_label,group
iat__all,poisson,9999,"{'lambda': 34361.178981226614, 'mean_iat': 2.9102610261026097e-05, 'scale': 2.9102610261026097e-05}",0.5978181890342589,0.0,-188872.76439698346,-188865.55415661648,94437.38219849173,Inter-arrival time,"best=poisson (lambda=3.436e+04, mean_iat=2.91e-05, scale=2.91e-05); KS D=0.5978, p=0.00e+00; AIC=-188872.8, BIC=-188865.6",packet_role,Control vs data,all
frame_len__all,gamma,10000,"{'shape': 0.718483859501341, 'loc': 0.0, 'scale': 1027.7814737724414}",0.2513844678727532,0.0,151272.48744184696,151286.90812259092,-75634.24372092348,Packet size,"best=gamma (shape=0.7185, loc=0, scale=1028); KS D=0.2514, p=0.00e+00; AIC=151272.5, BIC=151286.9",packet_role,Control vs data,all
iat__control,poisson,4136,"{'lambda': 31971.800500912155, 'mean_iat': 3.1277562862669246e-05, 'scale': 3.1277562862669246e-05}",0.6177378353913556,0.0,-77528.22627138722,-77521.89878697103,38765.11313569361,Inter-arrival time,"best=poisson (lambda=3.197e+04, mean_iat=3.128e-05, scale=3.128e-05); KS D=0.6177, p=0.00e+00; AIC=-77528.2, BIC=-77521.9",packet_role,Control vs data,control
iat__data,poisson,5745,"{'lambda': 36078.52495666809, 'mean_iat': 2.771731940818103e-05, 'scale': 2.771731940818103e-05}",0.5832452000599384,0.0,-109077.77601289129,-109071.11992770102,54539.888006445646,Inter-arrival time,"best=poisson (lambda=3.608e+04, mean_iat=2.772e-05, scale=2.772e-05); KS D=0.5832, p=0.00e+00; AIC=-109077.8, BIC=-109071.1",packet_role,Control vs data,data
frame_len__control,lognormal,4136,"{'shape': 0.25501597736170406, 'loc': 0.0, 'scale': 67.28319096780746}",0.340297757131293,0.0,35254.46538348759,35267.12035231997,-17625.232691743797,Packet size,"best=lognormal (shape=0.255, loc=0, scale=67.28); KS D=0.3403, p=0.00e+00; AIC=35254.5, BIC=35267.1",packet_role,Control vs data,control
frame_len__data,weibull,5746,"{'shape': 2.4133969542012355, 'loc': 0.0, 'scale': 1329.4651521585786}",0.3620746084334855,0.0,89344.26994947306,89357.58246795215,-44670.13497473653,Packet size,"best=weibull (shape=2.413, loc=0, scale=1329); KS D=0.3621, p=0.00e+00; AIC=89344.3, BIC=89357.6",packet_role,Control vs data,data
