dataset,distribution,n,params,ks_statistic,ks_pvalue,aic,bic,log_likelihood,rank_aic,rank_bic
iat__control,lognormal,4136,"{'shape': 1.5828389049477145, 'loc': 0.0, 'scale': 6.58941907741084e-06}",0.33469340933361114,0.0,-83145.20779337303,-83132.55282454066,41574.603896686516,1,1
iat__control,weibull,4136,"{'shape': 0.5477414654663122, 'loc': 0.0, 'scale': 1.5850294897977273e-05}",0.3531668545547485,0.0,-81452.65932078302,-81440.00435195064,40728.32966039151,2,2
iat__control,gamma,4136,"{'shape': 0.4193232190517222, 'loc': 0.0, 'scale': 7.459058177937735e-05}",0.40927141441845744,0.0,-80604.23571705613,-80591.58074822376,40304.117858528065,3,3
iat__control,poisson,4136,"{'lambda': 31971.800500912155, 'mean_iat': 3.1277562862669246e-05, 'scale': 3.1277562862669246e-05}",0.6177378353913556,0.0,-77528.22627138722,-77521.89878697103,38765.11313569361,4,4
iat__control,exponential,4136,"{'loc': 0.0, 'scale': 3.1277562862669246e-05}",0.6177378353913556,0.0,-77528.22627138722,-77521.89878697103,38765.11313569361,4,4
